#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10859, 2,KI7APS,     1.98, 3,   boost,   67.89,  84562.00, 1499.42,  138.49,  133.60, 42.9, 8.27, 8.27, 3.95,  76.83,   1.03,   0.70, 140.43, -17.09,  -2.27,   0.06,  -0.10,   0.13,  28.35, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     1.99, 3,   boost,   67.89,  84539.00, 1501.64,  140.71,  134.19, 42.9, 8.27, 8.27, 3.95,  76.92,   0.78,   0.61, 140.07, -16.05,  -2.51,   0.06,  -0.10,   0.13,  28.19, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.00, 3,   boost,   71.41,  84539.00, 1501.64,  140.71,  134.79, 42.9, 8.27, 8.27, 3.95,  76.81,   1.56,   0.69, 139.64, -15.01,  -2.27,   0.06,  -0.09,   0.13,  28.04, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.01, 3,   boost,   69.40,  84520.00, 1503.47,  142.54,  135.39, 42.9, 8.27, 8.27, 3.95,  77.23,   1.64,   0.94, 139.82, -14.22,  -2.02,   0.06,  -0.09,   0.13,  27.90, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.02, 3,   boost,   66.89,  84520.00, 1503.47,  142.54,  135.98, 42.9, 8.27, 8.27, 3.95,  77.03,   1.58,   0.72, 139.70, -13.79,  -1.11,   0.07,  -0.09,   0.13,  27.76, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.03, 3,   boost,   68.90,  84483.00, 1507.04,  146.11,  136.57, 42.9, 8.27, 8.27, 3.95,  76.41,   1.50,   0.42, 139.64, -12.82,  -0.62,   0.07,  -0.09,   0.13,  27.63, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.04, 3,   boost,   66.89,  84483.00, 1507.04,  146.11,  137.16, 42.9, 8.27, 8.27, 3.95,  76.50,   1.12,   0.18, 139.21, -11.17,  -0.80,   0.07,  -0.09,   0.13,  27.52, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.05, 3,   boost,   66.89,  84465.00, 1508.77,  147.84,  137.75, 42.9, 8.27, 8.27, 3.95,  76.43,   1.54,   1.19, 139.15, -10.31,  -0.80,   0.07,  -0.09,   0.13,  27.42, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.06, 3,   boost,   66.89,  84465.00, 1508.77,  147.84,  138.34, 42.9, 8.27, 8.27, 3.95,  76.31,   2.84,   0.56, 139.09,  -9.76,   0.36,   0.06,  -0.09,   0.13,  27.32, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.07, 3,   boost,   66.89,  84442.00, 1510.99,  150.06,  138.92, 42.9, 8.27, 8.27, 3.95,  76.10,   2.37,   0.91, 139.88,  -8.73,   1.76,   0.06,  -0.09,   0.13,  27.24, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.08, 3,   boost,   68.40,  84442.00, 1510.99,  150.06,  139.51, 42.9, 8.27, 8.27, 3.95,  76.87,   1.52,   0.68, 140.37,  -8.05,   2.92,   0.07,  -0.09,   0.13,  27.17, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.09, 3,   boost,   67.39,  84420.00, 1513.12,  152.18,  140.10, 42.9, 8.27, 8.27, 3.95,  77.25,   1.42,   0.03, 140.31,  -7.20,   3.53,   0.07,  -0.09,   0.13,  27.11, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.10, 3,   boost,   68.90,  84420.00, 1513.12,  152.18,  140.70, 42.9, 8.27, 8.27, 3.95,  76.14,   0.88,   0.46, 139.82,  -6.28,   3.72,   0.07,  -0.09,   0.13,  27.06, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.11, 3,   boost,   67.89,  84388.00, 1516.20,  155.27,  141.29, 42.9, 8.27, 8.27, 3.95,  76.38,   1.42,   0.73, 139.39,  -5.98,   3.96,   0.06,  -0.09,   0.14,  27.01, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.12, 3,   boost,   67.39,  84388.00, 1516.20,  155.27,  141.89, 42.9, 8.27, 8.27, 3.95,  75.99,   1.75,   0.17, 139.03,  -5.55,   5.12,   0.06,  -0.09,   0.14,  26.98, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.13, 3,   boost,   67.89,  84370.00, 1517.94,  157.01,  142.48, 42.9, 8.27, 8.27, 3.95,  75.85,   1.09,   0.06, 138.05,  -4.45,   6.10,   0.07,  -0.09,   0.13,  26.96, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.14, 3,   boost,   67.39,  84370.00, 1517.94,  157.01,  143.07, 42.9, 8.27, 8.27, 3.95,  75.74,   0.79,   0.08, 137.38,  -3.42,   6.83,   0.07,  -0.09,   0.13,  26.95, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.15, 3,   boost,   66.89,  84351.00, 1519.78,  158.85,  143.65, 42.9, 8.27, 8.27, 3.95,  75.97,   0.83,   0.32, 136.22,  -2.32,   6.83,   0.07,  -0.09,   0.13,  26.96, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.16, 3,   boost,   65.88,  84351.00, 1519.78,  158.85,  144.24, 42.9, 8.27, 8.27, 3.95,  76.07,   0.75,   0.60, 135.43,  -1.77,   7.13,   0.07,  -0.09,   0.13,  26.97, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.17, 3,   boost,   66.89,  84326.00, 1522.19,  161.26,  144.82, 42.9, 8.27, 8.27, 3.95,  75.67,   1.01,   0.22, 134.33,  -1.28,   8.05,   0.07,  -0.09,   0.13,  27.00, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.18, 3,   boost,   66.89,  84326.00, 1522.19,  161.26,  145.40, 42.9, 8.27, 8.27, 3.95,  75.54,   0.72,   0.50, 133.29,  -0.36,   8.54,   0.07,  -0.09,   0.13,  27.04, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.19, 3,   boost,   65.38,  84292.00, 1525.48,  164.54,  145.99, 42.9, 8.27, 8.27, 3.95,  75.97,   0.88,   0.39, 131.83,   0.06,   9.27,   0.07,  -0.09,   0.13,  27.08, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.20, 3,   boost,   66.89,  84292.00, 1525.48,  164.54,  146.57, 42.9, 8.27, 8.27, 3.95,  75.63,   0.41,   0.11, 130.12,   0.80,   9.64,   0.06,  -0.09,   0.14,  27.14, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.21, 3,   boost,   67.39,  84265.00, 1528.08,  167.15,  147.15, 42.9, 8.27, 8.27, 3.95,  75.60,   0.43,   0.80, 128.84,   2.08,   9.70,   0.06,  -0.09,   0.14,  27.21, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.22, 3,   boost,   67.89,  84265.00, 1528.08,  167.15,  147.74, 42.9, 8.27, 8.27, 3.95,  75.37,   0.66,   0.75, 127.25,   2.26,  10.67,   0.06,  -0.09,   0.13,  27.29, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.23, 3,   boost,   66.89,  84220.00, 1532.43,  171.50,  148.33, 42.9, 8.27, 8.27, 3.95,  75.90,   0.50,   0.28, 126.03,   2.93,  11.04,   0.06,  -0.09,   0.13,  27.38, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.24, 3,   boost,   67.89,  84220.00, 1532.43,  171.50,  148.91, 42.9, 8.27, 8.27, 3.95,  75.54,   0.06,   0.66, 124.26,   3.36,  12.14,   0.07,  -0.09,   0.13,  27.48, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.25, 3,   boost,   67.39,  84204.00, 1533.98,  173.05,  149.49, 42.9, 8.27, 8.27, 3.95,  75.41,  -0.22,   0.65, 122.18,   4.27,  11.59,   0.06,  -0.09,   0.13,  27.59, 8.27, 0.00, 0.01, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.26, 3,   boost,   64.87,  84204.00, 1533.98,  173.05,  150.07, 42.9, 8.25, 8.26, 3.99,  75.69,  -0.29,   0.71, 119.86,   4.82,  12.08,   0.06,  -0.09,   0.13,  27.70, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.26, 3,   boost,   64.87,  84204.00, 1533.98,  173.05,  150.07, 42.9, 8.25, 8.26, 3.99,  75.69,  -0.29,   0.71, 119.86,   4.82,  12.08,   0.06,  -0.09,   0.13,  27.70, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.27, 3,   boost,   64.87,  84178.00, 1536.50,  175.57,  150.65, 42.9, 8.25, 8.26, 3.99,  75.32,  -0.40,   0.78, 117.48,   5.31,  11.96,   0.07,  -0.09,   0.13,  27.82, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.28, 3,   boost,   68.40,  84178.00, 1536.50,  175.57,  151.22, 42.9, 8.25, 8.26, 3.99,  74.97,  -0.17,   0.93, 115.41,   5.92,  12.26,   0.06,  -0.09,   0.13,  27.95, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.29, 3,   boost,   65.88,  84142.00, 1539.98,  179.05,  151.79, 42.9, 8.25, 8.26, 3.99,  75.18,  -0.33,   1.01, 113.64,   6.41,  12.81,   0.06,  -0.10,   0.13,  28.08, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.30, 3,   boost,   66.89,  84142.00, 1539.98,  179.05,  152.36, 42.9, 8.25, 8.26, 3.99,  75.09,  -0.85,   1.11, 111.26,   6.47,  13.18,   0.06,  -0.10,   0.13,  28.22, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.30, 3,   boost,   66.89,  84142.00, 1539.98,  179.05,  152.36, 42.9, 8.25, 8.26, 3.99,  75.09,  -0.85,   1.11, 111.26,   6.47,  13.18,   0.06,  -0.10,   0.13,  28.22, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.30, 3,   boost,   66.89,  84142.00, 1539.98,  179.05,  152.36, 42.9, 8.25, 8.26, 3.99,  75.09,  -0.85,   1.11, 111.26,   6.47,  13.18,   0.06,  -0.10,   0.13,  28.22, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9392569,-106.9117363,  1460.0, 2023,  6, 22, 20, 22, 59,        7,       68, 149,  84,   1.4,   0.8,   1.2,  0,  0,  0,  0, 40,  0,  0,  0,  0, 25, 33, 26, 41,  0, 37, 33,  0, 36,  0, 34,  0,  0, 33,  0, 25, 33,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.31, 3,   boost,   63.87,  84107.00, 1543.37,  182.44,  152.93, 42.9, 8.25, 8.26, 3.99,  75.03,  -1.03,   0.95, 108.45,   6.78,  12.87,   0.06,  -0.10,   0.13,  28.36, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  32.9389161,-106.9117415,  1575.0, 2023,  6, 22, 20, 23,  0,       44,      188, 176,  76,   1.5,   0.8,   1.2,  0,  0,  0,  0, 36,  0,  0,  0,  0, 27, 32, 22, 34,  0, 35, 34,  0, 40,  0, 33,  0,  0, 35,  0, 21, 36,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.32, 3,   boost,   66.38,  84107.00, 1543.37,  182.44,  153.50, 42.9, 8.25, 8.26, 3.99,  75.00,  -0.87,   0.87, 105.64,   7.69,  12.93,   0.06,  -0.10,   0.13,  28.51, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  32.9389161,-106.9117415,  1575.0, 2023,  6, 22, 20, 23,  0,       44,      188, 176,  76,   1.5,   0.8,   1.2,  0,  0,  0,  0, 36,  0,  0,  0,  0, 27, 32, 22, 34,  0, 35, 34,  0, 40,  0, 33,  0,  0, 35,  0, 21, 36,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.33, 3,   boost,   64.87,  84077.00, 1546.27,  185.34,  154.07, 42.9, 8.25, 8.26, 3.99,  75.40,  -0.79,   1.37, 102.47,   8.30,  12.93,   0.06,  -0.10,   0.13,  28.66, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  32.9389161,-106.9117415,  1575.0, 2023,  6, 22, 20, 23,  0,       44,      188, 176,  76,   1.5,   0.8,   1.2,  0,  0,  0,  0, 36,  0,  0,  0,  0, 27, 32, 22, 34,  0, 35, 34,  0, 40,  0, 33,  0,  0, 35,  0, 21, 36,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.34, 3,   boost,   66.89,  84077.00, 1546.27,  185.34,  154.63, 42.9, 8.25, 8.26, 3.99,  74.80,  -1.37,   1.29,  99.29,   8.61,  12.93,   0.06,  -0.10,   0.13,  28.81, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  32.9389161,-106.9117415,  1575.0, 2023,  6, 22, 20, 23,  0,       44,      188, 176,  76,   1.5,   0.8,   1.2,  0,  0,  0,  0, 36,  0,  0,  0,  0, 27, 32, 22, 34,  0, 35, 34,  0, 40,  0, 33,  0,  0, 35,  0, 21, 36,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.35, 3,   boost,   67.39,  84053.00, 1548.59,  187.66,  155.20, 42.9, 8.25, 8.26, 3.99,  74.98,  -1.57,   1.38,  96.06,   8.61,  12.69,   0.07,  -0.10,   0.13,  28.97, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  32.9389161,-106.9117415,  1575.0, 2023,  6, 22, 20, 23,  0,       44,      188, 176,  76,   1.5,   0.8,   1.2,  0,  0,  0,  0, 36,  0,  0,  0,  0, 27, 32, 22, 34,  0, 35, 34,  0, 40,  0, 33,  0,  0, 35,  0, 21, 36,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     2.36, 3,   boost,   66.89,  84053.00, 1548.59,  187.66,  155.77, 42.9, 8.25, 8.26, 3.99,  75.45,  -1.70,   1.14,  92.15,   9.10,  12.81,   0.07,  -0.10,   0.12,  29.12, 8.29, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  32.9389161,-106.9117415,  1575.0, 2023,  6, 22, 20, 23,  0,       44,      188, 176,  76,   1.5,   0.8,   1.2,  0,  0,  0,  0, 36,  0,  0,  0,  0, 27, 32, 22, 34,  0, 35, 34,  0, 40,  0, 33,  0,  0, 35,  0, 21, 36,  0,  0,  0,  0,  0,  0
